id_detalle,id_venta,id_producto,cantidad,precio_unitario,subtotal
83773,22633,5,3,1600,4800
83774,22634,3,2,2200,4400
83775,22635,2,1,1800,1800
83776,22636,8,3,1500,4500
83777,22636,2,2,1800,3600
83778,22636,5,3,1600,4800
83779,22636,7,2,3800,7600
83780,22636,4,1,900,900
83781,22637,3,2,2200,4400
83782,22637,6,1,750,750
83783,22637,1,3,1100,3300
83784,22637,2,3,1800,5400
83785,22638,3,1,2200,2200
83786,22638,5,2,1600,3200
83787,22639,5,3,1600,4800
83788,22639,1,3,1100,3300
83789,22639,7,1,3800,3800
83790,22639,4,2,900,1800
83791,22639,3,3,2200,6600
83792,22640,6,1,750,750
83793,22640,5,3,1600,4800
83794,22640,3,3,2200,6600
83795,22640,2,2,1800,3600
83796,22640,8,1,1500,1500
83797,22640,4,2,900,1800
83798,22640,1,3,1100,3300
83799,22641,3,2,2200,4400
83800,22641,4,1,900,900
83801,22642,2,2,1800,3600
83802,22642,6,3,750,2250
83803,22642,4,2,900,1800
83804,22642,1,2,1100,2200
83805,22642,8,3,1500,4500
83806,22642,5,1,1600,1600
83807,22642,3,2,2200,4400
83808,22643,3,1,2200,2200
83809,22643,4,3,900,2700
83810,22644,3,1,2200,2200
83811,22645,3,2,2200,4400
83812,22646,5,1,1600,1600
83813,22646,2,3,1800,5400
83814,22646,1,1,1100,1100
83815,22646,3,2,2200,4400
83816,22646,4,2,900,1800
83817,22646,6,3,750,2250
83818,22646,7,1,3800,3800
83819,22647,5,2,1600,3200
83820,22647,7,2,3800,7600
83821,22647,1,2,1100,2200
83822,22647,8,2,1500,3000
83823,22647,3,3,2200,6600
83824,22647,6,1,750,750
83825,22647,2,1,1800,1800
83826,22648,6,2,750,1500
83827,22648,3,1,2200,2200
83828,22648,4,2,900,1800
83829,22648,1,3,1100,3300
83830,22649,7,2,3800,7600
83831,22649,6,2,750,1500
83832,22649,2,1,1800,1800
83833,22649,5,2,1600,3200
83834,22650,1,1,1100,1100
83835,22651,7,1,3800,3800
83836,22651,1,3,1100,3300
83837,22651,2,2,1800,3600
83838,22651,5,1,1600,1600
83839,22651,8,1,1500,1500
83840,22651,6,3,750,2250
83841,22651,4,1,900,900
83842,22652,1,2,1100,2200
83843,22652,8,3,1500,4500
83844,22652,2,3,1800,5400
83845,22652,6,2,750,1500
83846,22652,7,2,3800,7600
83847,22653,8,1,1500,1500
83848,22653,2,2,1800,3600
83849,22653,4,2,900,1800
83850,22653,6,2,750,1500
83851,22654,3,2,2200,4400
83852,22654,4,1,900,900
83853,22655,3,3,2200,6600
83854,22655,4,1,900,900
83855,22655,2,1,1800,1800
83856,22655,6,2,750,1500
83857,22656,3,1,2200,2200
83858,22656,4,3,900,2700
83859,22656,1,2,1100,2200
83860,22656,5,1,1600,1600
83861,22657,2,3,1800,5400
83862,22657,7,1,3800,3800
83863,22658,2,3,1800,5400
83864,22659,8,1,1500,1500
83865,22660,5,3,1600,4800
83866,22660,6,3,750,2250
83867,22660,3,1,2200,2200
83868,22660,4,3,900,2700
83869,22661,7,1,3800,3800
83870,22661,8,1,1500,1500
83871,22661,6,3,750,2250
83872,22661,3,3,2200,6600
83873,22661,1,2,1100,2200
83874,22661,4,2,900,1800
83875,22661,5,1,1600,1600
83876,22662,8,1,1500,1500
83877,22662,4,3,900,2700
83878,22663,1,1,1100,1100
83879,22664,1,3,1100,3300
83880,22664,3,3,2200,6600
83881,22664,5,2,1600,3200
83882,22664,7,1,3800,3800
83883,22664,4,3,900,2700
83884,22664,8,1,1500,1500
83885,22664,6,2,750,1500
83886,22665,5,3,1600,4800
83887,22666,2,3,1800,5400
83888,22666,1,1,1100,1100
83889,22666,4,2,900,1800
83890,22666,5,2,1600,3200
83891,22666,3,3,2200,6600
83892,22667,1,2,1100,2200
83893,22667,6,2,750,1500
83894,22668,7,1,3800,3800
83895,22668,4,1,900,900
83896,22668,5,3,1600,4800
83897,22668,2,3,1800,5400
83898,22669,3,1,2200,2200
83899,22670,1,3,1100,3300
83900,22670,3,3,2200,6600
83901,22671,4,1,900,900
83902,22671,1,2,1100,2200
83903,22671,3,2,2200,4400
83904,22671,2,2,1800,3600
83905,22672,7,2,3800,7600
83906,22672,6,1,750,750
83907,22673,8,3,1500,4500
83908,22674,2,1,1800,1800
83909,22674,4,2,900,1800
83910,22675,5,3,1600,4800
83911,22676,1,3,1100,3300
83912,22676,6,3,750,2250
83913,22676,8,2,1500,3000
83914,22676,2,3,1800,5400
83915,22676,3,3,2200,6600
83916,22677,8,2,1500,3000
83917,22677,5,1,1600,1600
83918,22678,2,1,1800,1800
83919,22678,7,2,3800,7600
83920,22678,1,2,1100,2200
83921,22678,8,3,1500,4500
83922,22678,5,2,1600,3200
83923,22678,6,1,750,750
83924,22678,3,1,2200,2200
83925,22679,2,1,1800,1800
83926,22679,6,3,750,2250
83927,22679,3,1,2200,2200
83928,22679,1,2,1100,2200
83929,22680,6,2,750,1500
83930,22680,2,2,1800,3600
83931,22680,1,1,1100,1100
83932,22680,5,1,1600,1600
83933,22681,3,3,2200,6600
83934,22682,4,1,900,900
83935,22682,1,2,1100,2200
83936,22682,5,3,1600,4800
83937,22682,7,1,3800,3800
83938,22683,1,2,1100,2200
83939,22684,5,2,1600,3200
83940,22684,8,2,1500,3000
83941,22684,7,3,3800,11400
83942,22684,1,1,1100,1100
83943,22685,6,2,750,1500
83944,22685,1,1,1100,1100
83945,22685,8,3,1500,4500
83946,22685,7,3,3800,11400
83947,22686,7,1,3800,3800
83948,22686,6,2,750,1500
83949,22686,5,3,1600,4800
83950,22686,2,2,1800,3600
83951,22687,2,3,1800,5400
83952,22687,8,1,1500,1500
83953,22687,5,1,1600,1600
83954,22687,4,3,900,2700
83955,22687,7,1,3800,3800
83956,22688,4,1,900,900
83957,22688,3,2,2200,4400
83958,22688,8,2,1500,3000
83959,22688,1,1,1100,1100
83960,22688,5,2,1600,3200
83961,22688,6,2,750,1500
83962,22688,7,2,3800,7600
83963,22689,1,1,1100,1100
83964,22689,5,3,1600,4800
83965,22690,5,2,1600,3200
83966,22690,6,1,750,750
83967,22690,7,3,3800,11400
83968,22690,4,3,900,2700
83969,22691,8,1,1500,1500
83970,22692,1,1,1100,1100
83971,22692,4,3,900,2700
83972,22692,2,1,1800,1800
83973,22692,5,2,1600,3200
83974,22693,8,2,1500,3000
83975,22693,6,3,750,2250
83976,22693,7,1,3800,3800
83977,22693,4,3,900,2700
83978,22694,6,1,750,750
83979,22694,5,1,1600,1600
83980,22694,3,2,2200,4400
83981,22694,2,1,1800,1800
83982,22694,8,3,1500,4500
83983,22695,3,3,2200,6600
83984,22695,1,2,1100,2200
83985,22695,2,3,1800,5400
83986,22695,5,2,1600,3200
83987,22696,7,1,3800,3800
83988,22697,3,1,2200,2200
83989,22697,8,3,1500,4500
83990,22697,2,2,1800,3600
83991,22697,5,1,1600,1600
83992,22698,3,2,2200,4400
83993,22698,5,1,1600,1600
83994,22699,8,3,1500,4500
83995,22700,6,3,750,2250
83996,22700,2,2,1800,3600
83997,22700,4,2,900,1800
83998,22700,3,1,2200,2200
83999,22700,7,3,3800,11400
84000,22701,7,3,3800,11400
84001,22702,4,1,900,900
84002,22702,6,1,750,750
84003,22703,7,3,3800,11400
84004,22703,1,3,1100,3300
84005,22704,4,3,900,2700
84006,22704,8,1,1500,1500
84007,22705,8,1,1500,1500
84008,22706,6,1,750,750
84009,22706,4,3,900,2700
84010,22706,5,3,1600,4800
84011,22706,1,1,1100,1100
84012,22706,7,1,3800,3800
84013,22707,4,1,900,900
84014,22707,6,2,750,1500
84015,22707,3,2,2200,4400
84016,22707,1,3,1100,3300
84017,22707,8,1,1500,1500
84018,22707,2,1,1800,1800
84019,22707,7,1,3800,3800
84020,22708,3,1,2200,2200
84021,22708,1,2,1100,2200
84022,22708,8,1,1500,1500
84023,22708,6,2,750,1500
84024,22709,6,3,750,2250
84025,22709,8,2,1500,3000
84026,22709,5,3,1600,4800
84027,22709,2,2,1800,3600
84028,22709,7,1,3800,3800
84029,22710,3,1,2200,2200
84030,22710,7,2,3800,7600
84031,22710,2,2,1800,3600
84032,22710,4,3,900,2700
84033,22711,2,3,1800,5400
84034,22712,5,2,1600,3200
84035,22712,2,2,1800,3600
84036,22712,7,3,3800,11400
84037,22712,4,2,900,1800
84038,22713,1,3,1100,3300
84039,22713,4,3,900,2700
84040,22713,8,1,1500,1500
84041,22713,7,1,3800,3800
84042,22714,6,3,750,2250
84043,22714,8,2,1500,3000
84044,22715,5,3,1600,4800
84045,22715,3,2,2200,4400
84046,22716,2,1,1800,1800
84047,22716,1,1,1100,1100
84048,22717,7,1,3800,3800
84049,22717,2,1,1800,1800
84050,22717,1,2,1100,2200
84051,22717,6,1,750,750
84052,22718,3,1,2200,2200
84053,22718,8,1,1500,1500
84054,22718,6,2,750,1500
84055,22718,7,3,3800,11400
84056,22719,7,2,3800,7600
84057,22719,6,2,750,1500
84058,22719,2,1,1800,1800
84059,22719,5,1,1600,1600
84060,22719,3,1,2200,2200
84061,22719,4,2,900,1800
84062,22719,1,3,1100,3300
84063,22720,2,1,1800,1800
84064,22721,1,3,1100,3300
84065,22721,7,3,3800,11400
84066,22721,8,3,1500,4500
84067,22721,2,2,1800,3600
84068,22722,5,2,1600,3200
84069,22722,2,1,1800,1800
84070,22722,7,2,3800,7600
84071,22722,6,2,750,1500
84072,22722,3,1,2200,2200
84073,22723,4,2,900,1800
84074,22723,6,2,750,1500
84075,22724,2,3,1800,5400
84076,22724,8,1,1500,1500
84077,22724,5,1,1600,1600
84078,22724,7,1,3800,3800
84079,22725,2,3,1800,5400
84080,22725,4,1,900,900
84081,22725,5,2,1600,3200
84082,22725,1,1,1100,1100
84083,22725,3,2,2200,4400
84084,22725,8,3,1500,4500
84085,22725,6,1,750,750
84086,22726,5,2,1600,3200
84087,22726,4,1,900,900
84088,22726,1,2,1100,2200
84089,22726,2,3,1800,5400
84090,22726,6,2,750,1500
84091,22726,3,1,2200,2200
84092,22726,7,3,3800,11400
84093,22726,8,1,1500,1500
84094,22727,6,3,750,2250
84095,22727,8,1,1500,1500
84096,22727,1,1,1100,1100
84097,22727,4,3,900,2700
84098,22728,6,2,750,1500
84099,22728,1,3,1100,3300
84100,22729,3,2,2200,4400
84101,22729,5,3,1600,4800
84102,22730,1,1,1100,1100
84103,22731,1,3,1100,3300
84104,22731,7,2,3800,7600
84105,22732,4,2,900,1800
84106,22733,2,1,1800,1800
84107,22734,5,1,1600,1600
84108,22734,8,2,1500,3000
84109,22734,1,1,1100,1100
84110,22734,4,3,900,2700
84111,22734,6,2,750,1500
84112,22735,2,2,1800,3600
84113,22735,4,3,900,2700
84114,22735,5,2,1600,3200
84115,22735,1,3,1100,3300
84116,22735,3,1,2200,2200
84117,22736,5,3,1600,4800
84118,22736,6,1,750,750
84119,22736,7,2,3800,7600
84120,22736,2,3,1800,5400
84121,22736,1,3,1100,3300
84122,22736,3,2,2200,4400
84123,22736,8,2,1500,3000
84124,22737,6,3,750,2250
84125,22738,4,3,900,2700
84126,22739,7,3,3800,11400
84127,22739,6,2,750,1500
84128,22739,1,2,1100,2200
84129,22739,5,3,1600,4800
84130,22740,8,1,1500,1500
84131,22741,6,3,750,2250
84132,22741,7,3,3800,11400
84133,22742,1,1,1100,1100
84134,22742,4,2,900,1800
84135,22743,6,1,750,750
84136,22743,7,2,3800,7600
84137,22744,7,3,3800,11400
84138,22744,1,3,1100,3300
84139,22745,2,2,1800,3600
84140,22745,6,2,750,1500
84141,22745,7,1,3800,3800
84142,22745,8,2,1500,3000
84143,22745,5,1,1600,1600
84144,22746,3,2,2200,4400
84145,22746,1,3,1100,3300
84146,22747,4,1,900,900
84147,22747,2,1,1800,1800
84148,22748,8,3,1500,4500
84149,22748,5,3,1600,4800
84150,22748,4,2,900,1800
84151,22748,3,3,2200,6600
84152,22749,1,2,1100,2200
84153,22749,5,1,1600,1600
84154,22749,8,2,1500,3000
84155,22749,4,3,900,2700
84156,22749,7,2,3800,7600
84157,22749,3,3,2200,6600
84158,22749,2,2,1800,3600
84159,22750,8,1,1500,1500
84160,22750,6,1,750,750
84161,22751,1,1,1100,1100
84162,22751,6,2,750,1500
84163,22752,4,2,900,1800
84164,22752,2,1,1800,1800
84165,22752,7,1,3800,3800
84166,22752,5,3,1600,4800
84167,22752,1,2,1100,2200
84168,22753,2,1,1800,1800
84169,22754,8,2,1500,3000
84170,22754,2,2,1800,3600
84171,22754,4,1,900,900
84172,22754,6,3,750,2250
84173,22754,7,1,3800,3800
84174,22754,1,1,1100,1100
84175,22754,3,2,2200,4400
84176,22755,1,2,1100,2200
84177,22755,6,2,750,1500
84178,22755,5,1,1600,1600
84179,22755,7,1,3800,3800
84180,22755,2,2,1800,3600
84181,22756,4,1,900,900
84182,22756,6,1,750,750
84183,22756,7,1,3800,3800
84184,22756,2,1,1800,1800
84185,22757,6,1,750,750
84186,22757,4,2,900,1800
84187,22757,1,1,1100,1100
84188,22757,7,1,3800,3800
84189,22757,5,2,1600,3200
84190,22758,2,3,1800,5400
84191,22758,8,3,1500,4500
84192,22758,5,2,1600,3200
84193,22758,6,2,750,1500
84194,22758,1,1,1100,1100
84195,22758,7,3,3800,11400
84196,22758,4,2,900,1800
84197,22759,6,1,750,750
84198,22759,7,2,3800,7600
84199,22760,6,3,750,2250
84200,22760,7,2,3800,7600
84201,22760,4,2,900,1800
84202,22760,5,1,1600,1600
84203,22761,6,3,750,2250
84204,22761,5,3,1600,4800
84205,22762,5,3,1600,4800
84206,22762,1,3,1100,3300
84207,22762,4,3,900,2700
84208,22762,2,1,1800,1800
84209,22763,7,3,3800,11400
84210,22763,8,2,1500,3000
84211,22763,4,2,900,1800
84212,22763,1,3,1100,3300
84213,22764,7,2,3800,7600
84214,22764,4,3,900,2700
84215,22765,7,3,3800,11400
84216,22766,8,3,1500,4500
84217,22766,1,2,1100,2200
84218,22766,4,3,900,2700
84219,22766,6,3,750,2250
84220,22766,3,2,2200,4400
84221,22766,7,3,3800,11400
84222,22766,2,1,1800,1800
84223,22766,5,1,1600,1600
84224,22767,6,1,750,750
84225,22767,7,2,3800,7600
84226,22767,1,1,1100,1100
84227,22767,4,3,900,2700
84228,22767,2,1,1800,1800
84229,22768,2,1,1800,1800
84230,22768,4,2,900,1800
84231,22768,7,1,3800,3800
84232,22768,5,1,1600,1600
84233,22769,2,2,1800,3600
84234,22770,3,1,2200,2200
84235,22770,4,1,900,900
84236,22770,7,3,3800,11400
84237,22770,2,2,1800,3600
84238,22770,1,1,1100,1100
84239,22770,5,1,1600,1600
84240,22770,8,1,1500,1500
84241,22770,6,1,750,750
84242,22771,7,3,3800,11400
84243,22771,4,2,900,1800
84244,22772,1,1,1100,1100
84245,22772,2,2,1800,3600
84246,22773,8,2,1500,3000
84247,22773,2,3,1800,5400
84248,22774,2,3,1800,5400
84249,22774,8,1,1500,1500
84250,22774,6,1,750,750
84251,22774,1,1,1100,1100
84252,22775,7,2,3800,7600
84253,22776,7,2,3800,7600
84254,22776,1,2,1100,2200
84255,22776,5,2,1600,3200
84256,22776,2,3,1800,5400
84257,22777,2,1,1800,1800
84258,22777,4,1,900,900
84259,22777,8,2,1500,3000
84260,22777,1,2,1100,2200
84261,22778,1,3,1100,3300
84262,22778,6,3,750,2250
84263,22778,7,1,3800,3800
84264,22778,3,1,2200,2200
84265,22779,2,1,1800,1800
84266,22779,7,1,3800,3800
84267,22779,6,3,750,2250
84268,22779,3,3,2200,6600
84269,22780,1,2,1100,2200
84270,22780,4,1,900,900
84271,22780,8,3,1500,4500
84272,22780,5,2,1600,3200
84273,22781,5,1,1600,1600
84274,22781,8,2,1500,3000
84275,22782,1,2,1100,2200
84276,22783,2,1,1800,1800
84277,22783,8,3,1500,4500
84278,22784,2,2,1800,3600
84279,22784,6,3,750,2250
84280,22784,8,1,1500,1500
84281,22784,4,1,900,900
84282,22785,6,1,750,750
84283,22785,2,1,1800,1800
84284,22786,4,1,900,900
84285,22786,3,3,2200,6600
84286,22786,2,3,1800,5400
84287,22786,8,2,1500,3000
84288,22786,5,1,1600,1600
84289,22786,1,3,1100,3300
84290,22786,6,3,750,2250
84291,22787,4,1,900,900
84292,22788,5,2,1600,3200
84293,22789,7,1,3800,3800
84294,22789,4,1,900,900
84295,22789,2,1,1800,1800
84296,22789,5,2,1600,3200
84297,22790,8,1,1500,1500
84298,22790,7,1,3800,3800
84299,22790,6,3,750,2250
84300,22790,1,1,1100,1100
84301,22791,3,3,2200,6600
84302,22791,6,2,750,1500
84303,22791,4,2,900,1800
84304,22791,7,1,3800,3800
84305,22791,1,3,1100,3300
84306,22792,1,2,1100,2200
84307,22792,2,1,1800,1800
84308,22792,5,2,1600,3200
84309,22792,6,2,750,1500
84310,22792,3,2,2200,4400
84311,22792,8,1,1500,1500
84312,22792,4,3,900,2700
84313,22792,7,3,3800,11400
84314,22793,3,2,2200,4400
84315,22793,2,1,1800,1800
84316,22793,7,1,3800,3800
84317,22793,1,1,1100,1100
84318,22794,7,3,3800,11400
84319,22794,6,1,750,750
84320,22794,8,3,1500,4500
84321,22794,3,3,2200,6600
84322,22794,2,2,1800,3600
84323,22794,1,3,1100,3300
84324,22794,5,3,1600,4800
84325,22794,4,1,900,900
84326,22795,2,2,1800,3600
84327,22795,1,3,1100,3300
84328,22796,6,2,750,1500
84329,22796,2,2,1800,3600
84330,22797,5,3,1600,4800
84331,22797,2,2,1800,3600
84332,22797,8,2,1500,3000
84333,22797,3,3,2200,6600
84334,22798,1,3,1100,3300
84335,22798,3,1,2200,2200
84336,22798,5,1,1600,1600
84337,22798,8,3,1500,4500
84338,22799,7,2,3800,7600
84339,22799,6,1,750,750
84340,22799,4,1,900,900
84341,22799,5,2,1600,3200
84342,22799,2,3,1800,5400
84343,22800,6,2,750,1500
84344,22801,3,1,2200,2200
84345,22801,8,2,1500,3000
84346,22801,2,1,1800,1800
84347,22801,1,1,1100,1100
84348,22801,4,2,900,1800
84349,22801,6,1,750,750
84350,22801,5,1,1600,1600
84351,22802,2,3,1800,5400
84352,22802,5,1,1600,1600
84353,22802,6,3,750,2250
84354,22802,8,1,1500,1500
84355,22802,1,1,1100,1100
84356,22802,3,1,2200,2200
84357,22802,7,1,3800,3800
84358,22803,5,3,1600,4800
84359,22803,1,3,1100,3300
84360,22804,4,2,900,1800
84361,22805,6,3,750,2250
84362,22805,7,3,3800,11400
84363,22805,3,2,2200,4400
84364,22805,5,2,1600,3200
84365,22805,1,2,1100,2200
84366,22806,8,1,1500,1500
84367,22806,1,3,1100,3300
84368,22806,6,3,750,2250
84369,22806,2,2,1800,3600
84370,22806,4,3,900,2700
84371,22806,3,3,2200,6600
84372,22806,5,3,1600,4800
84373,22807,5,2,1600,3200
84374,22807,7,1,3800,3800
84375,22807,2,2,1800,3600
84376,22807,1,1,1100,1100
84377,22807,3,2,2200,4400
84378,22808,4,2,900,1800
84379,22808,7,2,3800,7600
84380,22808,6,1,750,750
84381,22808,1,2,1100,2200
84382,22808,8,3,1500,4500
84383,22808,5,2,1600,3200
84384,22808,2,3,1800,5400
84385,22809,8,2,1500,3000
84386,22809,4,2,900,1800
84387,22809,5,1,1600,1600
84388,22809,1,1,1100,1100
84389,22809,7,2,3800,7600
84390,22810,3,1,2200,2200
84391,22810,6,2,750,1500
84392,22810,5,2,1600,3200
84393,22810,7,1,3800,3800
84394,22810,1,3,1100,3300
84395,22811,8,3,1500,4500
84396,22811,7,2,3800,7600
84397,22811,1,1,1100,1100
84398,22811,4,2,900,1800
84399,22812,5,3,1600,4800
84400,22813,2,3,1800,5400
84401,22814,1,2,1100,2200
84402,22814,7,1,3800,3800
84403,22814,3,2,2200,4400
84404,22814,4,3,900,2700
84405,22814,5,1,1600,1600
84406,22815,3,1,2200,2200
84407,22816,1,1,1100,1100
84408,22817,7,2,3800,7600
84409,22817,4,2,900,1800
84410,22817,5,2,1600,3200
84411,22817,3,1,2200,2200
84412,22817,8,2,1500,3000
84413,22818,1,2,1100,2200
84414,22818,6,3,750,2250
84415,22818,7,1,3800,3800
84416,22818,4,2,900,1800
84417,22818,3,3,2200,6600
84418,22819,6,3,750,2250
84419,22819,7,1,3800,3800
84420,22819,4,1,900,900
84421,22819,1,1,1100,1100
84422,22819,2,1,1800,1800
84423,22819,8,2,1500,3000
84424,22819,3,1,2200,2200
84425,22820,5,1,1600,1600
84426,22821,6,2,750,1500
84427,22821,8,3,1500,4500
84428,22821,2,2,1800,3600
84429,22821,1,3,1100,3300
84430,22822,3,2,2200,4400
84431,22822,4,1,900,900
84432,22822,1,3,1100,3300
84433,22822,7,3,3800,11400
84434,22822,8,1,1500,1500
84435,22823,7,3,3800,11400
84436,22824,6,3,750,2250
84437,22824,1,3,1100,3300
84438,22824,7,1,3800,3800
84439,22824,2,1,1800,1800
84440,22824,8,2,1500,3000
84441,22825,7,1,3800,3800
84442,22825,1,3,1100,3300
84443,22825,3,2,2200,4400
84444,22825,8,3,1500,4500
84445,22826,8,2,1500,3000
84446,22826,2,2,1800,3600
84447,22826,1,2,1100,2200
84448,22826,5,1,1600,1600
84449,22826,3,3,2200,6600
84450,22827,1,2,1100,2200
84451,22827,5,3,1600,4800
84452,22827,8,1,1500,1500
84453,22827,2,2,1800,3600
84454,22827,7,3,3800,11400
84455,22828,6,3,750,2250
84456,22828,4,1,900,900
84457,22828,1,2,1100,2200
84458,22828,3,1,2200,2200
84459,22829,6,2,750,1500
84460,22830,5,1,1600,1600
84461,22830,7,2,3800,7600
84462,22831,2,2,1800,3600
84463,22831,5,3,1600,4800
84464,22832,3,1,2200,2200
84465,22833,1,2,1100,2200
84466,22833,2,3,1800,5400
84467,22833,7,2,3800,7600
84468,22833,8,2,1500,3000
84469,22833,4,3,900,2700
84470,22833,3,3,2200,6600
84471,22833,6,3,750,2250
84472,22834,4,3,900,2700
84473,22834,6,1,750,750
84474,22835,4,3,900,2700
84475,22835,3,2,2200,4400
84476,22835,7,3,3800,11400
84477,22835,5,3,1600,4800
84478,22835,8,1,1500,1500
84479,22835,6,2,750,1500
84480,22835,2,3,1800,5400
84481,22836,3,3,2200,6600
84482,22836,4,2,900,1800
84483,22836,1,1,1100,1100
84484,22836,2,2,1800,3600
84485,22836,8,3,1500,4500
84486,22836,7,3,3800,11400
84487,22836,5,3,1600,4800
84488,22836,6,2,750,1500
84489,22837,4,1,900,900
84490,22837,3,3,2200,6600
84491,22838,2,2,1800,3600
84492,22839,3,1,2200,2200
84493,22839,1,3,1100,3300
84494,22839,2,3,1800,5400
84495,22839,6,3,750,2250
84496,22840,2,1,1800,1800
84497,22840,5,2,1600,3200
84498,22841,3,3,2200,6600
84499,22841,5,3,1600,4800
84500,22841,4,1,900,900
84501,22841,8,3,1500,4500
84502,22842,8,3,1500,4500
84503,22843,3,3,2200,6600
84504,22843,6,3,750,2250
84505,22844,5,2,1600,3200
84506,22844,4,2,900,1800
84507,22844,1,3,1100,3300
84508,22844,2,1,1800,1800
84509,22844,7,3,3800,11400
84510,22844,8,1,1500,1500
84511,22844,6,2,750,1500
84512,22845,3,1,2200,2200
84513,22845,1,3,1100,3300
84514,22845,4,2,900,1800
84515,22845,5,3,1600,4800
84516,22845,8,3,1500,4500
84517,22845,7,3,3800,11400
84518,22845,6,3,750,2250
84519,22845,2,1,1800,1800
84520,22846,1,3,1100,3300
84521,22847,8,2,1500,3000
84522,22847,2,1,1800,1800
84523,22847,3,2,2200,4400
84524,22847,7,1,3800,3800
84525,22847,6,3,750,2250
84526,22848,7,1,3800,3800
84527,22848,8,3,1500,4500
84528,22849,4,1,900,900
84529,22849,2,2,1800,3600
84530,22849,5,3,1600,4800
84531,22849,1,1,1100,1100
84532,22850,8,1,1500,1500
84533,22851,6,3,750,2250
84534,22851,2,3,1800,5400
84535,22851,4,2,900,1800
84536,22851,7,2,3800,7600
84537,22851,3,2,2200,4400
84538,22851,1,2,1100,2200
84539,22851,8,3,1500,4500
84540,22852,5,3,1600,4800
84541,22852,7,1,3800,3800
84542,22852,2,2,1800,3600
84543,22852,1,3,1100,3300
84544,22853,4,1,900,900
84545,22853,3,1,2200,2200
84546,22853,5,1,1600,1600
84547,22853,1,3,1100,3300
84548,22853,2,1,1800,1800
84549,22853,8,2,1500,3000
84550,22853,7,3,3800,11400
84551,22854,7,1,3800,3800
84552,22855,7,1,3800,3800
84553,22856,8,2,1500,3000
84554,22856,5,1,1600,1600
84555,22856,7,2,3800,7600
84556,22856,1,2,1100,2200
84557,22856,3,1,2200,2200
84558,22857,7,3,3800,11400
84559,22857,4,3,900,2700
84560,22858,6,3,750,2250
84561,22858,8,2,1500,3000
84562,22859,8,3,1500,4500
84563,22860,7,3,3800,11400
84564,22860,1,3,1100,3300
84565,22860,4,3,900,2700
84566,22860,8,1,1500,1500
84567,22861,6,3,750,2250
84568,22862,5,2,1600,3200
84569,22862,7,2,3800,7600
84570,22863,7,3,3800,11400
84571,22863,2,3,1800,5400
84572,22863,3,3,2200,6600
84573,22863,5,2,1600,3200
84574,22863,1,1,1100,1100
84575,22863,4,3,900,2700
84576,22863,6,1,750,750
84577,22863,8,2,1500,3000
84578,22864,7,2,3800,7600
84579,22864,2,3,1800,5400
84580,22865,6,3,750,2250
84581,22865,3,1,2200,2200
84582,22866,5,1,1600,1600
84583,22867,3,3,2200,6600
84584,22868,6,3,750,2250
84585,22868,5,3,1600,4800
84586,22869,3,2,2200,4400
84587,22869,8,3,1500,4500
84588,22870,4,2,900,1800
84589,22871,3,1,2200,2200
84590,22871,8,2,1500,3000
84591,22871,4,3,900,2700
84592,22871,2,2,1800,3600
84593,22871,6,3,750,2250
84594,22871,1,3,1100,3300
84595,22871,5,3,1600,4800
84596,22871,7,1,3800,3800
84597,22872,8,3,1500,4500
84598,22873,8,3,1500,4500
84599,22873,1,2,1100,2200
84600,22873,7,3,3800,11400
84601,22873,3,1,2200,2200
84602,22873,5,1,1600,1600
84603,22873,2,1,1800,1800
84604,22873,4,1,900,900
84605,22873,6,1,750,750
84606,22874,5,1,1600,1600
84607,22874,8,3,1500,4500
84608,22874,4,1,900,900
84609,22874,2,2,1800,3600
84610,22875,6,1,750,750
84611,22875,5,3,1600,4800
84612,22875,2,2,1800,3600
84613,22875,7,2,3800,7600
84614,22875,1,3,1100,3300
84615,22875,8,3,1500,4500
84616,22875,4,1,900,900
84617,22875,3,3,2200,6600
84618,22876,6,1,750,750
84619,22876,3,2,2200,4400
84620,22877,4,1,900,900
84621,22877,7,3,3800,11400
84622,22877,3,1,2200,2200
84623,22877,5,1,1600,1600
84624,22877,6,3,750,2250
84625,22877,2,1,1800,1800
84626,22877,1,1,1100,1100
84627,22877,8,1,1500,1500
84628,22878,5,3,1600,4800
84629,22878,1,2,1100,2200
84630,22878,4,1,900,900
84631,22878,6,3,750,2250
